Plot Title: HRO080805	
10/10/05 2:00	10.99
10/10/05 2:30	10.83
10/10/05 3:00	10.68
10/10/05 3:30	10.68
10/10/05 4:00	10.68
10/10/05 4:30	10.68
10/10/05 5:00	10.68
10/10/05 5:30	10.68
10/10/05 6:00	10.68
10/10/05 6:30	10.68
10/10/05 7:00	10.68
10/10/05 7:30	10.53
10/10/05 8:00	10.53
10/10/05 8:30	10.53
10/10/05 9:00	10.68
10/10/05 9:30	10.53
10/10/05 10:00	10.53
10/10/05 10:30	10.53
10/10/05 11:00	10.37
10/10/05 11:30	10.37
10/10/05 12:00	11.44
10/10/05 12:30	11.29
10/10/05 13:00	10.83
10/10/05 13:30	11.29
10/10/05 14:00	11.29
10/10/05 14:30	11.14
10/10/05 15:00	11.14
10/10/05 15:30	10.99
10/10/05 16:00	11.29
10/10/05 16:30	11.44
10/10/05 17:00	11.44
10/10/05 17:30	11.44
10/10/05 18:00	11.44
10/10/05 18:30	11.75
10/10/05 19:00	11.75
10/10/05 19:30	11.91
10/10/05 20:00	11.75
10/10/05 20:30	11.75
10/10/05 21:00	11.6
10/10/05 21:30	11.29
10/10/05 22:00	11.29
10/10/05 22:30	11.29
10/10/05 23:00	11.29
10/10/05 23:30	11.14
10/11/05 0:00	10.99
10/11/05 0:30	10.83
10/11/05 1:00	10.22
10/11/05 1:30	10.37
10/11/05 2:00	10.22
10/11/05 2:30	10.22
10/11/05 3:00	10.06
10/11/05 3:30	10.06
10/11/05 4:00	10.06
10/11/05 4:30	10.06
10/11/05 5:00	10.22
10/11/05 5:30	10.37
10/11/05 6:00	10.37
10/11/05 6:30	10.37
10/11/05 7:00	10.37
10/11/05 7:30	10.83
10/11/05 8:00	11.91
10/11/05 8:30	12.06
10/11/05 9:00	12.06
10/11/05 9:30	12.22
10/11/05 10:00	12.22
10/11/05 10:30	12.22
10/11/05 11:00	12.22
10/11/05 11:30	12.37
10/11/05 12:00	12.37
10/11/05 12:30	12.06
10/11/05 13:00	11.91
10/11/05 13:30	12.06
10/11/05 14:00	12.37
10/11/05 14:30	12.68
10/11/05 15:00	12.06
10/11/05 15:30	11.75
10/11/05 16:00	11.75
10/11/05 16:30	11.75
10/11/05 17:00	11.75
10/11/05 17:30	11.91
10/11/05 18:00	12.22
10/11/05 18:30	12.37
10/11/05 19:00	12.53
10/11/05 19:30	12.68
10/11/05 20:00	12.53
10/11/05 20:30	12.68
10/11/05 21:00	12.68
10/11/05 21:30	12.68
10/11/05 22:00	12.53
10/11/05 22:30	12.37
10/11/05 23:00	12.37
10/11/05 23:30	12.37
10/12/05 0:00	12.37
10/12/05 0:30	12.22
10/12/05 1:00	12.22
10/12/05 1:30	12.06
10/12/05 2:00	12.22
10/12/05 2:30	12.06
10/12/05 3:00	12.06
10/12/05 3:30	12.06
10/12/05 4:00	12.06
10/12/05 4:30	12.06
10/12/05 5:00	12.06
10/12/05 5:30	12.06
10/12/05 6:00	12.06
10/12/05 6:30	12.06
10/12/05 7:00	12.06
10/12/05 7:30	12.06
10/12/05 8:00	12.06
10/12/05 8:30	12.06
10/12/05 9:00	12.06
10/12/05 9:30	12.06
10/12/05 10:00	12.06
10/12/05 10:30	12.06
10/12/05 11:00	12.06
10/12/05 11:30	12.06
10/12/05 12:00	11.91
10/12/05 12:30	11.91
10/12/05 13:00	11.91
10/12/05 13:30	12.06
10/12/05 14:00	12.06
10/12/05 14:30	11.91
10/12/05 15:00	12.06
10/12/05 15:30	12.06
10/12/05 16:00	12.06
10/12/05 16:30	12.06
10/12/05 17:00	12.22
10/12/05 17:30	12.06
10/12/05 18:00	12.06
10/12/05 18:30	12.06
10/12/05 19:00	12.22
10/12/05 19:30	12.22
10/12/05 20:00	12.22
10/12/05 20:30	12.22
10/12/05 21:00	12.22
10/12/05 21:30	12.22
10/12/05 22:00	12.22
10/12/05 22:30	12.22
10/12/05 23:00	12.22
10/12/05 23:30	12.22
10/13/05 0:00	12.22
10/13/05 0:30	12.22
10/13/05 1:00	12.22
10/13/05 1:30	12.22
10/13/05 2:00	12.22
10/13/05 2:30	12.22
10/13/05 3:00	12.22
10/13/05 3:30	12.22
10/13/05 4:00	12.22
10/13/05 4:30	12.22
10/13/05 5:00	12.22
10/13/05 5:30	12.22
10/13/05 6:00	12.06
10/13/05 6:30	12.06
10/13/05 7:00	12.06
10/13/05 7:30	12.06
10/13/05 8:00	12.06
10/13/05 8:30	12.06
10/13/05 9:00	12.06
10/13/05 9:30	12.06
10/13/05 10:00	12.22
10/13/05 10:30	12.22
10/13/05 11:00	12.22
10/13/05 11:30	12.22
10/13/05 12:00	12.22
10/13/05 12:30	12.22
10/13/05 13:00	12.22
10/13/05 13:30	12.22
10/13/05 14:00	12.22
10/13/05 14:30	12.06
10/13/05 15:00	12.22
10/13/05 15:30	12.22
10/13/05 16:00	12.06
10/13/05 16:30	12.22
10/13/05 17:00	12.22
10/13/05 17:30	12.37
10/13/05 18:00	12.37
10/13/05 18:30	12.22
10/13/05 19:00	12.22
10/13/05 19:30	12.22
10/13/05 20:00	12.22
10/13/05 20:30	12.22
10/13/05 21:00	12.22
10/13/05 21:30	12.22
10/13/05 22:00	12.22
10/13/05 22:30	12.22
10/13/05 23:00	12.22
10/13/05 23:30	12.22
10/14/05 0:00	12.22
10/14/05 0:30	12.22
10/14/05 1:00	12.22
10/14/05 1:30	12.22
10/14/05 2:00	12.22
10/14/05 2:30	12.22
10/14/05 3:00	12.22
10/14/05 3:30	12.22
10/14/05 4:00	12.22
10/14/05 4:30	12.37
10/14/05 5:00	12.37
10/14/05 5:30	12.37
10/14/05 6:00	12.37
10/14/05 6:30	12.37
10/14/05 7:00	12.37
10/14/05 7:30	12.37
10/14/05 8:00	12.37
10/14/05 8:30	12.53
10/14/05 9:00	12.37
10/14/05 9:30	12.37
10/14/05 10:00	12.37
10/14/05 10:30	12.37
10/14/05 11:00	12.37
10/14/05 11:30	12.37
10/14/05 12:00	12.37
10/14/05 12:30	12.37
10/14/05 13:00	12.37
10/14/05 13:30	12.37
10/14/05 14:00	12.37
10/14/05 14:30	12.37
10/14/05 15:00	12.37
10/14/05 15:30	12.37
10/14/05 16:00	12.37
10/14/05 16:30	12.37
10/14/05 17:00	12.22
10/14/05 17:30	12.06
10/14/05 18:00	12.22
10/14/05 18:30	12.22
10/14/05 19:00	12.37
10/14/05 19:30	12.37
10/14/05 20:00	12.37
10/14/05 20:30	12.37
10/14/05 21:00	12.37
10/14/05 21:30	12.37
10/14/05 22:00	12.37
10/14/05 22:30	12.37
10/14/05 23:00	12.37
10/14/05 23:30	12.37
10/15/05 0:00	12.37
10/15/05 0:30	12.37
10/15/05 1:00	12.37
10/15/05 1:30	12.37
10/15/05 2:00	12.37
10/15/05 2:30	12.37
10/15/05 3:00	12.37
10/15/05 3:30	12.37
10/15/05 4:00	12.37
10/15/05 4:30	12.37
10/15/05 5:00	12.37
10/15/05 5:30	12.37
10/15/05 6:00	12.53
10/15/05 6:30	12.53
10/15/05 7:00	12.37
10/15/05 7:30	12.37
10/15/05 8:00	12.37
10/15/05 8:30	12.53
10/15/05 9:00	12.53
10/15/05 9:30	12.53
10/15/05 10:00	12.53
10/15/05 10:30	12.53
10/15/05 11:00	12.53
10/15/05 11:30	12.53
10/15/05 12:00	12.37
10/15/05 12:30	12.53
10/15/05 13:00	12.53
10/15/05 13:30	12.53
10/15/05 14:00	12.53
10/15/05 14:30	12.53
10/15/05 15:00	12.53
10/15/05 15:30	12.53
10/15/05 16:00	12.53
10/15/05 16:30	12.68
10/15/05 17:00	12.68
10/15/05 17:30	12.68
10/15/05 18:00	12.06
10/15/05 18:30	12.37
10/15/05 19:00	12.22
10/15/05 19:30	12.37
10/15/05 20:00	12.22
10/15/05 20:30	12.37
10/15/05 21:00	12.53
10/15/05 21:30	12.53
10/15/05 22:00	12.53
10/15/05 22:30	12.68
10/15/05 23:00	12.68
10/15/05 23:30	12.68
10/16/05 0:00	12.68
10/16/05 0:30	12.84
10/16/05 1:00	12.68
10/16/05 1:30	12.84
10/16/05 2:00	12.84
10/16/05 2:30	12.84
10/16/05 3:00	12.68
10/16/05 3:30	12.68
10/16/05 4:00	12.68
10/16/05 4:30	12.84
10/16/05 5:00	12.84
10/16/05 5:30	12.84
10/16/05 6:00	12.53
10/16/05 6:30	12.22
10/16/05 7:00	12.22
10/16/05 7:30	12.53
10/16/05 8:00	12.68
10/16/05 8:30	12.68
10/16/05 9:00	12.68
10/16/05 9:30	12.53
10/16/05 10:00	12.53
10/16/05 10:30	12.53
10/16/05 11:00	12.37
10/16/05 11:30	12.22
10/16/05 12:00	12.22
10/16/05 12:30	12.06
10/16/05 13:00	11.91
10/16/05 13:30	12.06
10/16/05 14:00	12.06
10/16/05 14:30	11.91
10/16/05 15:00	11.91
10/16/05 15:30	12.22
10/16/05 16:00	11.91
10/16/05 16:30	11.91
10/16/05 17:00	12.06
10/16/05 17:30	12.06
10/16/05 18:00	12.06
10/16/05 18:30	12.06
10/16/05 19:00	11.91
10/16/05 19:30	12.06
10/16/05 20:00	12.06
10/16/05 20:30	12.06
10/16/05 21:00	12.06
10/16/05 21:30	12.06
10/16/05 22:00	12.06
10/16/05 22:30	12.06
10/16/05 23:00	11.75
10/16/05 23:30	11.91
10/17/05 0:00	12.06
10/17/05 0:30	12.06
10/17/05 1:00	12.06
10/17/05 1:30	12.06
10/17/05 2:00	12.06
10/17/05 2:30	12.06
10/17/05 3:00	11.91
10/17/05 3:30	11.91
10/17/05 4:00	11.91
10/17/05 4:30	11.75
10/17/05 5:00	11.75
10/17/05 5:30	11.75
10/17/05 6:00	11.75
10/17/05 6:30	11.75
10/17/05 7:00	11.75
10/17/05 7:30	11.91
10/17/05 8:00	11.91
10/17/05 8:30	11.91
10/17/05 9:00	11.91
10/17/05 9:30	11.91
10/17/05 10:00	11.91
10/17/05 10:30	12.06
10/17/05 11:00	12.06
10/17/05 11:30	12.06
10/17/05 12:00	11.91
10/17/05 12:30	11.91
10/17/05 13:00	11.91
10/17/05 13:30	11.91
10/17/05 14:00	12.06
10/17/05 14:30	12.22
10/17/05 15:00	12.22
10/17/05 15:30	12.22
10/17/05 16:00	12.06
10/17/05 16:30	12.22
10/17/05 17:00	12.06
10/17/05 17:30	12.06
10/17/05 18:00	12.06
10/17/05 18:30	12.06
10/17/05 19:00	12.06
10/17/05 19:30	12.06
10/17/05 20:00	12.06
10/17/05 20:30	12.06
10/17/05 21:00	12.06
10/17/05 21:30	12.22
10/17/05 22:00	12.22
10/17/05 22:30	12.22
10/17/05 23:00	12.22
10/17/05 23:30	12.22
10/18/05 0:00	12.22
10/18/05 0:30	12.22
10/18/05 1:00	12.22
10/18/05 1:30	12.22
10/18/05 2:00	12.22
10/18/05 2:30	12.22
10/18/05 3:00	12.22
10/18/05 3:30	12.06
10/18/05 4:00	12.06
10/18/05 4:30	12.06
10/18/05 5:00	11.91
10/18/05 5:30	12.06
10/18/05 6:00	12.06
10/18/05 6:30	11.91
10/18/05 7:00	11.91
10/18/05 7:30	11.91
10/18/05 8:00	11.91
10/18/05 8:30	11.91
10/18/05 9:00	11.91
10/18/05 9:30	11.91
10/18/05 10:00	11.91
10/18/05 10:30	11.91
10/18/05 11:00	12.06
10/18/05 11:30	11.91
10/18/05 12:00	11.91
10/18/05 12:30	11.91
10/18/05 13:00	11.91
10/18/05 13:30	11.91
10/18/05 14:00	11.91
10/18/05 14:30	11.91
10/18/05 15:00	11.91
10/18/05 15:30	11.91
10/18/05 16:00	11.91
10/18/05 16:30	11.91
10/18/05 17:00	12.06
10/18/05 17:30	12.06
10/18/05 18:00	12.06
10/18/05 18:30	12.06
10/18/05 19:00	12.06
10/18/05 19:30	12.06
10/18/05 20:00	12.06
10/18/05 20:30	12.06
10/18/05 21:00	12.06
10/18/05 21:30	12.06
10/18/05 22:00	12.06
10/18/05 22:30	12.06
10/18/05 23:00	12.22
10/18/05 23:30	12.22
10/19/05 0:00	12.06
10/19/05 0:30	12.06
10/19/05 1:00	12.06
10/19/05 1:30	12.06
10/19/05 2:00	12.06
10/19/05 2:30	12.06
10/19/05 3:00	12.06
10/19/05 3:30	12.06
10/19/05 4:00	12.06
10/19/05 4:30	12.06
10/19/05 5:00	12.06
10/19/05 5:30	12.06
10/19/05 6:00	12.06
10/19/05 6:30	12.06
10/19/05 7:00	12.06
10/19/05 7:30	12.06
10/19/05 8:00	12.06
10/19/05 8:30	12.06
10/19/05 9:00	12.06
10/19/05 9:30	12.06
10/19/05 10:00	12.06
10/19/05 10:30	12.06
10/19/05 11:00	12.06
10/19/05 11:30	12.06
10/19/05 12:00	12.06
10/19/05 12:30	12.22
10/19/05 13:00	12.22
10/19/05 13:30	12.22
10/19/05 14:00	12.22
10/19/05 14:30	12.22
10/19/05 15:00	12.22
10/19/05 15:30	12.37
10/19/05 16:00	12.22
10/19/05 16:30	12.22
10/19/05 17:00	12.22
10/19/05 17:30	12.37
10/19/05 18:00	12.22
10/19/05 18:30	12.22
10/19/05 19:00	12.22
10/19/05 19:30	12.22
10/19/05 20:00	12.22
10/19/05 20:30	12.22
10/19/05 21:00	12.22
10/19/05 21:30	12.22
10/19/05 22:00	12.22
10/19/05 22:30	12.22
10/19/05 23:00	12.37
10/19/05 23:30	12.22
10/20/05 0:00	12.22
10/20/05 0:30	12.22
10/20/05 1:00	12.22
10/20/05 1:30	12.22
10/20/05 2:00	12.22
10/20/05 2:30	12.22
10/20/05 3:00	12.22
10/20/05 3:30	12.22
10/20/05 4:00	12.22
10/20/05 4:30	12.06
10/20/05 5:00	12.22
10/20/05 5:30	12.22
10/20/05 6:00	12.06
10/20/05 6:30	12.06
10/20/05 7:00	12.06
10/20/05 7:30	12.06
10/20/05 8:00	12.06
10/20/05 8:30	12.06
10/20/05 9:00	12.22
10/20/05 9:30	12.22
10/20/05 10:00	12.22
10/20/05 10:30	12.22
10/20/05 11:00	12.22
10/20/05 11:30	12.22
10/20/05 12:00	12.22
10/20/05 12:30	12.22
10/20/05 13:00	12.22
10/20/05 13:30	12.22
10/20/05 14:00	12.22
10/20/05 14:30	12.22
10/20/05 15:00	12.22
10/20/05 15:30	12.22
10/20/05 16:00	12.22
10/20/05 16:30	12.22
10/20/05 17:00	12.22
10/20/05 17:30	12.22
10/20/05 18:00	12.22
10/20/05 18:30	12.22
10/20/05 19:00	12.22
10/20/05 19:30	12.22
10/20/05 20:00	12.22
10/20/05 20:30	12.22
10/20/05 21:00	12.22
10/20/05 21:30	12.22
10/20/05 22:00	12.22
10/20/05 22:30	12.22
10/20/05 23:00	12.22
10/20/05 23:30	12.22
10/21/05 0:00	12.22
10/21/05 0:30	12.22
10/21/05 1:00	12.22
10/21/05 1:30	12.22
10/21/05 2:00	12.22
10/21/05 2:30	12.06
10/21/05 3:00	12.22
10/21/05 3:30	12.22
10/21/05 4:00	12.22
10/21/05 4:30	12.22
10/21/05 5:00	12.22
10/21/05 5:30	12.22
10/21/05 6:00	12.06
10/21/05 6:30	12.06
10/21/05 7:00	12.06
10/21/05 7:30	12.06
10/21/05 8:00	12.06
10/21/05 8:30	12.06
10/21/05 9:00	12.06
10/21/05 9:30	12.06
10/21/05 10:00	12.06
10/21/05 10:30	12.06
10/21/05 11:00	12.22
10/21/05 11:30	12.22
10/21/05 12:00	12.22
10/21/05 12:30	12.22
10/21/05 13:00	12.22
10/21/05 13:30	12.22
10/21/05 14:00	12.22
10/21/05 14:30	12.22
10/21/05 15:00	12.22
10/21/05 15:30	12.22
10/21/05 16:00	12.22
10/21/05 16:30	12.22
10/21/05 17:00	12.22
10/21/05 17:30	12.22
10/21/05 18:00	12.22
10/21/05 18:30	12.22
10/21/05 19:00	12.06
10/21/05 19:30	12.06
10/21/05 20:00	12.06
10/21/05 20:30	12.06
10/21/05 21:00	12.22
10/21/05 21:30	12.06
10/21/05 22:00	12.06
10/21/05 22:30	12.06
10/21/05 23:00	12.22
10/21/05 23:30	12.22
10/22/05 0:00	12.06
10/22/05 0:30	12.06
10/22/05 1:00	12.06
10/22/05 1:30	12.06
10/22/05 2:00	12.06
10/22/05 2:30	12.06
10/22/05 3:00	12.06
10/22/05 3:30	12.06
10/22/05 4:00	12.06
10/22/05 4:30	12.06
10/22/05 5:00	12.06
10/22/05 5:30	12.06
10/22/05 6:00	12.06
10/22/05 6:30	12.06
10/22/05 7:00	12.06
10/22/05 7:30	12.06
10/22/05 8:00	12.06
10/22/05 8:30	12.06
10/22/05 9:00	12.06
10/22/05 9:30	12.06
10/22/05 10:00	12.06
10/22/05 10:30	12.06
10/22/05 11:00	12.06
10/22/05 11:30	12.06
10/22/05 12:00	12.06
10/22/05 12:30	12.06
10/22/05 13:00	12.06
10/22/05 13:30	12.06
10/22/05 14:00	12.06
10/22/05 14:30	12.06
10/22/05 15:00	12.06
10/22/05 15:30	12.06
10/22/05 16:00	12.06
10/22/05 16:30	12.06
10/22/05 17:00	12.06
10/22/05 17:30	12.06
10/22/05 18:00	12.06
10/22/05 18:30	12.06
10/22/05 19:00	12.06
10/22/05 19:30	11.91
10/22/05 20:00	11.91
10/22/05 20:30	11.91
10/22/05 21:00	11.91
10/22/05 21:30	11.91
10/22/05 22:00	11.91
10/22/05 22:30	11.91
10/22/05 23:00	11.91
10/22/05 23:30	11.91
10/23/05 0:00	11.75
10/23/05 0:30	11.75
10/23/05 1:00	11.75
10/23/05 1:30	11.75
10/23/05 2:00	11.75
10/23/05 2:30	11.75
10/23/05 3:00	11.75
10/23/05 3:30	11.75
10/23/05 4:00	11.75
10/23/05 4:30	11.75
10/23/05 5:00	11.75
10/23/05 5:30	11.75
10/23/05 6:00	11.75
10/23/05 6:30	11.75
10/23/05 7:00	11.75
10/23/05 7:30	11.75
10/23/05 8:00	11.75
10/23/05 8:30	11.75
10/23/05 9:00	11.75
10/23/05 9:30	11.75
10/23/05 10:00	11.75
10/23/05 10:30	11.75
10/23/05 11:00	11.75
10/23/05 11:30	11.75
10/23/05 12:00	11.75
10/23/05 12:30	11.75
10/23/05 13:00	11.75
10/23/05 13:30	11.75
10/23/05 14:00	11.75
10/23/05 14:30	11.75
10/23/05 15:00	11.6
10/23/05 15:30	11.6
10/23/05 16:00	11.6
10/23/05 16:30	11.75
10/23/05 17:00	11.75
10/23/05 17:30	11.75
10/23/05 18:00	11.75
10/23/05 18:30	11.75
10/23/05 19:00	11.75
10/23/05 19:30	11.75
10/23/05 20:00	11.75
10/23/05 20:30	11.75
10/23/05 21:00	11.75
10/23/05 21:30	11.75
10/23/05 22:00	11.75
10/23/05 22:30	11.75
10/23/05 23:00	11.75
10/23/05 23:30	11.75
10/24/05 0:00	11.75
10/24/05 0:30	11.75
10/24/05 1:00	11.75
10/24/05 1:30	11.75
10/24/05 2:00	11.75
10/24/05 2:30	11.75
10/24/05 3:00	11.6
10/24/05 3:30	11.6
10/24/05 4:00	11.75
10/24/05 4:30	11.6
10/24/05 5:00	11.75
10/24/05 5:30	11.6
10/24/05 6:00	11.75
10/24/05 6:30	11.75
10/24/05 7:00	11.6
10/24/05 7:30	11.75
10/24/05 8:00	11.75
10/24/05 8:30	11.75
10/24/05 9:00	11.75
10/24/05 9:30	11.75
10/24/05 10:00	11.75
10/24/05 10:30	11.75
10/24/05 11:00	11.75
10/24/05 11:30	11.6
10/24/05 12:00	11.6
10/24/05 12:30	11.6
10/24/05 13:00	11.6
10/24/05 13:30	11.6
10/24/05 14:00	11.6
10/24/05 14:30	11.6
10/24/05 15:00	11.6
10/24/05 15:30	11.75
10/24/05 16:00	11.75
10/24/05 16:30	11.6
10/24/05 17:00	11.6
10/24/05 17:30	11.6
10/24/05 18:00	11.6
10/24/05 18:30	11.6
10/24/05 19:00	11.6
10/24/05 19:30	11.6
10/24/05 20:00	11.6
10/24/05 20:30	11.6
10/24/05 21:00	11.6
10/24/05 21:30	11.6
10/24/05 22:00	11.6
10/24/05 22:30	11.6
10/24/05 23:00	11.6
10/24/05 23:30	11.6
10/25/05 0:00	11.6
10/25/05 0:30	11.6
10/25/05 1:00	11.6
10/25/05 1:30	11.6
10/25/05 2:00	11.6
10/25/05 2:30	11.6
10/25/05 3:00	11.6
10/25/05 3:30	11.6
10/25/05 4:00	11.6
10/25/05 4:30	11.6
10/25/05 5:00	11.6
10/25/05 5:30	11.44
10/25/05 6:00	11.44
10/25/05 6:30	11.44
10/25/05 7:00	11.44
10/25/05 7:30	11.44
10/25/05 8:00	11.44
10/25/05 8:30	11.6
10/25/05 9:00	11.44
10/25/05 9:30	11.44
10/25/05 10:00	11.44
10/25/05 10:30	11.44
10/25/05 11:00	11.44
10/25/05 11:30	11.44
10/25/05 12:00	11.44
10/25/05 12:30	11.44
10/25/05 13:00	11.44
10/25/05 13:30	11.44
10/25/05 14:00	11.6
10/25/05 14:30	11.6
10/25/05 15:00	11.6
10/25/05 15:30	11.6
10/25/05 16:00	11.6
10/25/05 16:30	11.6
10/25/05 17:00	11.6
10/25/05 17:30	11.44
10/25/05 18:00	11.44
10/25/05 18:30	11.44
10/25/05 19:00	11.44
10/25/05 19:30	11.44
10/25/05 20:00	11.44
10/25/05 20:30	11.44
10/25/05 21:00	11.44
10/25/05 21:30	11.44
10/25/05 22:00	11.44
10/25/05 22:30	11.44
10/25/05 23:00	11.44
10/25/05 23:30	11.44
10/26/05 0:00	11.44
10/26/05 0:30	11.44
10/26/05 1:00	11.44
10/26/05 1:30	11.6
10/26/05 2:00	11.44
10/26/05 2:30	11.44
10/26/05 3:00	11.44
10/26/05 3:30	11.6
10/26/05 4:00	11.6
10/26/05 4:30	11.6
10/26/05 5:00	11.6
10/26/05 5:30	11.6
10/26/05 6:00	11.6
10/26/05 6:30	11.6
10/26/05 7:00	11.6
10/26/05 7:30	11.6
10/26/05 8:00	11.6
10/26/05 8:30	11.6
10/26/05 9:00	11.6
10/26/05 9:30	11.6
10/26/05 10:00	11.6
10/26/05 10:30	11.44
10/26/05 11:00	11.44
10/26/05 11:30	11.44
10/26/05 12:00	11.44
10/26/05 12:30	11.6
10/26/05 13:00	11.44
10/26/05 13:30	11.6
10/26/05 14:00	11.44
10/26/05 14:30	11.44
10/26/05 15:00	11.44
10/26/05 15:30	11.44
10/26/05 16:00	11.44
10/26/05 16:30	11.44
10/26/05 17:00	11.6
10/26/05 17:30	11.6
10/26/05 18:00	11.6
10/26/05 18:30	11.6
10/26/05 19:00	11.44
10/26/05 19:30	11.6
10/26/05 20:00	11.6
10/26/05 20:30	11.44
10/26/05 21:00	11.44
10/26/05 21:30	11.6
10/26/05 22:00	11.6
10/26/05 22:30	11.44
10/26/05 23:00	11.44
10/26/05 23:30	11.44
10/27/05 0:00	11.44
10/27/05 0:30	11.44
10/27/05 1:00	11.29
10/27/05 1:30	11.44
10/27/05 2:00	11.44
10/27/05 2:30	11.29
10/27/05 3:00	11.29
10/27/05 3:30	11.29
10/27/05 4:00	11.14
10/27/05 4:30	11.29
10/27/05 5:00	11.29
10/27/05 5:30	11.29
10/27/05 6:00	11.29
10/27/05 6:30	11.29
10/27/05 7:00	11.29
10/27/05 7:30	11.14
10/27/05 8:00	11.14
10/27/05 8:30	11.14
10/27/05 9:00	11.14
10/27/05 9:30	11.14
10/27/05 10:00	11.14
10/27/05 10:30	11.14
10/27/05 11:00	11.14
10/27/05 11:30	11.14
10/27/05 12:00	11.14
10/27/05 12:30	11.14
10/27/05 13:00	11.14
10/27/05 13:30	11.14
10/27/05 14:00	11.14
10/27/05 14:30	11.14
10/27/05 15:00	11.14
10/27/05 15:30	11.14
10/27/05 16:00	11.14
10/27/05 16:30	11.14
10/27/05 17:00	11.14
10/27/05 17:30	11.14
10/27/05 18:00	10.99
10/27/05 18:30	7.6
10/27/05 19:00	7.75
10/27/05 19:30	15.48
10/27/05 20:00	20.42
10/27/05 20:30	21.24
10/27/05 21:00	21.24
10/27/05 21:30	21.08
10/27/05 22:00	21.08
10/27/05 22:30	20.91
10/27/05 23:00	20.91
10/27/05 23:30	20.75
10/28/05 0:00	20.59
10/28/05 0:30	20.59
10/28/05 1:00	20.42
10/28/05 1:30	20.42
10/28/05 2:00	20.42
10/28/05 2:30	20.42
10/28/05 3:00	20.26
10/28/05 3:30	20.26
10/28/05 4:00	20.26
10/28/05 4:30	20.26
10/28/05 5:00	20.26
10/28/05 5:30	20.26
10/28/05 6:00	20.26
10/28/05 6:30	20.42
10/28/05 7:00	20.42
10/28/05 7:30	20.42
10/28/05 8:00	20.42
10/28/05 8:30	20.59
10/28/05 9:00	20.59
