Plot Title: HRI082506	
10/27/06 4:00	10.9
10/27/06 4:30	10.9
10/27/06 5:00	10.9
10/27/06 5:30	10.9
10/27/06 6:00	10.9
10/27/06 6:30	10.9
10/27/06 7:00	10.9
10/27/06 7:30	10.9
10/27/06 8:00	10.9
10/27/06 8:30	10.9
10/27/06 9:00	10.9
10/27/06 9:30	10.9
10/27/06 10:00	10.9
10/27/06 10:30	10.9
10/27/06 11:00	10.9
10/27/06 11:30	10.9
10/27/06 12:00	10.9
10/27/06 12:30	10.9
10/27/06 13:00	11.19
10/27/06 13:30	11.19
10/27/06 14:00	10.9
10/27/06 14:30	10.9
10/27/06 15:00	10.9
10/27/06 15:30	10.9
10/27/06 16:00	10.9
10/27/06 16:30	11.19
10/27/06 17:00	11.19
10/27/06 17:30	11.19
10/27/06 18:00	11.19
10/27/06 18:30	11.19
10/27/06 19:00	11.19
10/27/06 19:30	11.19
10/27/06 20:00	11.19
10/27/06 20:30	11.19
10/27/06 21:00	11.19
10/27/06 21:30	11.19
10/27/06 22:00	11.19
10/27/06 22:30	11.19
10/27/06 23:00	11.19
10/27/06 23:30	11.19
10/28/06 0:00	11.19
10/28/06 0:30	11.19
10/28/06 1:00	11.19
10/28/06 1:30	11.19
10/28/06 2:00	11.19
10/28/06 2:30	11.19
10/28/06 3:00	11.19
10/28/06 3:30	10.9
10/28/06 4:00	11.19
10/28/06 4:30	10.9
10/28/06 5:00	10.9
10/28/06 5:30	10.9
10/28/06 6:00	11.19
10/28/06 6:30	11.19
10/28/06 7:00	11.19
10/28/06 7:30	11.19
10/28/06 8:00	11.19
10/28/06 8:30	11.19
10/28/06 9:00	11.19
10/28/06 9:30	11.19
10/28/06 10:00	11.19
10/28/06 10:30	11.19
10/28/06 11:00	11.19
10/28/06 11:30	11.19
10/28/06 12:00	11.19
10/28/06 12:30	11.19
10/28/06 13:00	11.19
10/28/06 13:30	11.19
10/28/06 14:00	11.19
10/28/06 14:30	11.19
10/28/06 15:00	11.19
10/28/06 15:30	11.19
10/28/06 16:00	11.19
10/28/06 16:30	11.19
10/28/06 17:00	11.19
10/28/06 17:30	11.19
10/28/06 18:00	11.19
10/28/06 18:30	11.19
10/28/06 19:00	11.19
10/28/06 19:30	11.19
10/28/06 20:00	11.19
10/28/06 20:30	11.19
10/28/06 21:00	11.19
10/28/06 21:30	11.19
10/28/06 22:00	11.19
10/28/06 22:30	11.19
10/28/06 23:00	11.19
10/28/06 23:30	11.19
10/29/06 0:00	11.19
10/29/06 0:30	11.19
10/29/06 1:00	11.19
10/29/06 1:30	11.19
10/29/06 2:00	11.19
10/29/06 2:30	11.19
10/29/06 3:00	11.19
10/29/06 3:30	11.19
10/29/06 4:00	11.19
10/29/06 4:30	11.19
10/29/06 5:00	11.19
10/29/06 5:30	11.19
10/29/06 6:00	11.19
10/29/06 6:30	10.9
10/29/06 7:00	10.9
10/29/06 7:30	10.9
10/29/06 8:00	10.9
10/29/06 8:30	10.62
10/29/06 9:00	10.9
10/29/06 9:30	10.9
10/29/06 10:00	10.9
10/29/06 10:30	10.9
10/29/06 11:00	10.9
10/29/06 11:30	10.9
10/29/06 12:00	10.62
10/29/06 12:30	10.62
10/29/06 13:00	10.33
10/29/06 13:30	10.62
10/29/06 14:00	10.62
10/29/06 14:30	10.33
10/29/06 15:00	10.05
10/29/06 15:30	10.33
10/29/06 16:00	10.05
10/29/06 16:30	9.76
10/29/06 17:00	10.33
10/29/06 17:30	10.33
10/29/06 18:00	10.33
10/29/06 18:30	10.33
10/29/06 19:00	10.33
10/29/06 19:30	10.33
10/29/06 20:00	10.33
10/29/06 20:30	10.33
10/29/06 21:00	10.33
10/29/06 21:30	10.33
10/29/06 22:00	10.33
10/29/06 22:30	10.33
10/29/06 23:00	10.33
10/29/06 23:30	10.33
10/30/06 0:00	10.05
10/30/06 0:30	10.05
10/30/06 1:00	10.05
10/30/06 1:30	10.05
10/30/06 2:00	10.05
10/30/06 2:30	10.05
10/30/06 3:00	10.05
10/30/06 3:30	10.05
10/30/06 4:00	9.76
10/30/06 4:30	10.05
10/30/06 5:00	10.05
10/30/06 5:30	10.05
10/30/06 6:00	10.05
10/30/06 6:30	10.05
10/30/06 7:00	10.33
10/30/06 7:30	10.33
10/30/06 8:00	9.76
10/30/06 8:30	10.33
10/30/06 9:00	10.33
10/30/06 9:30	10.33
10/30/06 10:00	10.33
10/30/06 10:30	10.33
10/30/06 11:00	10.33
10/30/06 11:30	10.33
10/30/06 12:00	10.33
10/30/06 12:30	10.33
10/30/06 13:00	10.33
10/30/06 13:30	10.33
10/30/06 14:00	10.33
10/30/06 14:30	10.33
10/30/06 15:00	9.76
10/30/06 15:30	10.05
10/30/06 16:00	9.76
10/30/06 16:30	9.76
10/30/06 17:00	9.47
10/30/06 17:30	9.76
10/30/06 18:00	9.76
10/30/06 18:30	10.05
10/30/06 19:00	10.05
10/30/06 19:30	10.05
10/30/06 20:00	10.05
10/30/06 20:30	10.05
10/30/06 21:00	10.33
10/30/06 21:30	10.33
10/30/06 22:00	10.33
10/30/06 22:30	10.33
10/30/06 23:00	10.62
10/30/06 23:30	10.62
10/31/06 0:00	10.62
10/31/06 0:30	10.33
10/31/06 1:00	10.62
10/31/06 1:30	10.62
10/31/06 2:00	10.05
10/31/06 2:30	10.33
10/31/06 3:00	10.05
10/31/06 3:30	10.05
10/31/06 4:00	10.05
10/31/06 4:30	10.05
10/31/06 5:00	9.76
10/31/06 5:30	9.76
10/31/06 6:00	9.76
10/31/06 6:30	10.05
10/31/06 7:00	10.33
10/31/06 7:30	10.33
10/31/06 8:00	10.05
10/31/06 8:30	10.05
10/31/06 9:00	10.05
10/31/06 9:30	10.05
10/31/06 10:00	10.05
10/31/06 10:30	10.33
10/31/06 11:00	10.62
10/31/06 11:30	10.62
10/31/06 12:00	10.62
10/31/06 12:30	10.62
10/31/06 13:00	10.62
10/31/06 13:30	10.62
10/31/06 14:00	10.62
10/31/06 14:30	10.62
10/31/06 15:00	10.33
10/31/06 15:30	10.33
10/31/06 16:00	10.33
10/31/06 16:30	10.33
10/31/06 17:00	10.33
10/31/06 17:30	10.05
10/31/06 18:00	10.05
10/31/06 18:30	10.05
10/31/06 19:00	10.33
10/31/06 19:30	10.33
10/31/06 20:00	10.33
10/31/06 20:30	10.33
10/31/06 21:00	10.33
10/31/06 21:30	10.33
10/31/06 22:00	10.62
10/31/06 22:30	10.9
10/31/06 23:00	10.9
10/31/06 23:30	10.9
11/1/06 0:00	10.62
11/1/06 0:30	10.62
11/1/06 1:00	10.62
11/1/06 1:30	10.62
11/1/06 2:00	10.62
11/1/06 2:30	10.62
11/1/06 3:00	10.62
11/1/06 3:30	10.62
11/1/06 4:00	10.33
11/1/06 4:30	10.33
11/1/06 5:00	10.33
11/1/06 5:30	10.33
11/1/06 6:00	10.33
11/1/06 6:30	10.33
11/1/06 7:00	10.05
11/1/06 7:30	10.05
11/1/06 8:00	10.05
11/1/06 8:30	10.05
11/1/06 9:00	10.05
11/1/06 9:30	10.05
11/1/06 10:00	10.05
11/1/06 10:30	10.62
11/1/06 11:00	10.62
11/1/06 11:30	10.62
11/1/06 12:00	10.62
11/1/06 12:30	10.33
11/1/06 13:00	10.62
11/1/06 13:30	10.62
11/1/06 14:00	10.62
11/1/06 14:30	10.62
11/1/06 15:00	10.62
11/1/06 15:30	10.62
11/1/06 16:00	10.62
11/1/06 16:30	10.62
11/1/06 17:00	10.33
11/1/06 17:30	10.33
11/1/06 18:00	10.33
11/1/06 18:30	10.33
11/1/06 19:00	10.33
11/1/06 19:30	10.33
11/1/06 20:00	10.33
11/1/06 20:30	10.33
11/1/06 21:00	10.33
11/1/06 21:30	10.33
11/1/06 22:00	10.33
11/1/06 22:30	10.62
11/1/06 23:00	10.33
11/1/06 23:30	10.62
11/2/06 0:00	10.62
11/2/06 0:30	10.62
11/2/06 1:00	10.62
11/2/06 1:30	10.62
11/2/06 2:00	10.62
11/2/06 2:30	10.62
11/2/06 3:00	10.62
11/2/06 3:30	10.62
11/2/06 4:00	10.62
11/2/06 4:30	10.62
11/2/06 5:00	10.62
11/2/06 5:30	10.33
11/2/06 6:00	10.62
11/2/06 6:30	10.33
11/2/06 7:00	10.33
11/2/06 7:30	10.33
11/2/06 8:00	10.33
11/2/06 8:30	10.05
11/2/06 9:00	10.05
11/2/06 9:30	10.05
11/2/06 10:00	10.05
11/2/06 10:30	10.33
11/2/06 11:00	10.33
11/2/06 11:30	10.33
11/2/06 12:00	10.33
11/2/06 12:30	10.62
11/2/06 13:00	10.62
11/2/06 13:30	10.62
11/2/06 14:00	10.62
11/2/06 14:30	10.33
11/2/06 15:00	10.62
11/2/06 15:30	10.62
11/2/06 16:00	10.62
11/2/06 16:30	10.33
11/2/06 17:00	10.33
11/2/06 17:30	10.33
11/2/06 18:00	10.33
11/2/06 18:30	10.62
11/2/06 19:00	10.33
11/2/06 19:30	10.33
11/2/06 20:00	10.33
11/2/06 20:30	10.33
11/2/06 21:00	10.33
11/2/06 21:30	10.05
11/2/06 22:00	10.33
11/2/06 22:30	10.33
11/2/06 23:00	10.33
11/2/06 23:30	10.33
11/3/06 0:00	10.33
11/3/06 0:30	10.33
11/3/06 1:00	10.62
11/3/06 1:30	10.62
11/3/06 2:00	10.62
11/3/06 2:30	10.62
11/3/06 3:00	10.62
11/3/06 3:30	10.62
11/3/06 4:00	10.62
11/3/06 4:30	10.62
11/3/06 5:00	10.33
11/3/06 5:30	10.05
11/3/06 6:00	10.05
11/3/06 6:30	10.05
11/3/06 7:00	10.05
11/3/06 7:30	10.05
11/3/06 8:00	10.05
11/3/06 8:30	10.05
11/3/06 9:00	10.05
11/3/06 9:30	10.05
11/3/06 10:00	10.33
11/3/06 10:30	10.33
11/3/06 11:00	10.33
11/3/06 11:30	10.33
11/3/06 12:00	10.33
11/3/06 12:30	10.33
11/3/06 13:00	10.33
11/3/06 13:30	10.33
11/3/06 14:00	10.33
11/3/06 14:30	10.33
11/3/06 15:00	10.33
11/3/06 15:30	10.33
11/3/06 16:00	10.33
11/3/06 16:30	10.33
11/3/06 17:00	10.33
11/3/06 17:30	10.33
11/3/06 18:00	10.33
11/3/06 18:30	10.05
11/3/06 19:00	10.33
11/3/06 19:30	10.33
11/3/06 20:00	10.33
11/3/06 20:30	10.33
11/3/06 21:00	10.05
11/3/06 21:30	10.05
11/3/06 22:00	10.05
11/3/06 22:30	10.05
11/3/06 23:00	10.05
11/3/06 23:30	10.05
11/4/06 0:00	10.33
11/4/06 0:30	10.05
11/4/06 1:00	10.05
11/4/06 1:30	10.05
11/4/06 2:00	10.05
11/4/06 2:30	10.33
11/4/06 3:00	10.05
11/4/06 3:30	10.05
11/4/06 4:00	10.05
11/4/06 4:30	10.05
11/4/06 5:00	10.05
11/4/06 5:30	10.05
11/4/06 6:00	10.05
11/4/06 6:30	10.05
11/4/06 7:00	10.05
11/4/06 7:30	10.05
11/4/06 8:00	9.76
11/4/06 8:30	9.76
11/4/06 9:00	10.05
11/4/06 9:30	10.05
11/4/06 10:00	9.76
11/4/06 10:30	10.05
11/4/06 11:00	10.05
11/4/06 11:30	10.05
11/4/06 12:00	10.05
11/4/06 12:30	10.05
11/4/06 13:00	10.05
11/4/06 13:30	10.05
11/4/06 14:00	10.05
11/4/06 14:30	10.05
11/4/06 15:00	10.33
11/4/06 15:30	10.05
11/4/06 16:00	10.05
11/4/06 16:30	10.05
11/4/06 17:00	10.05
11/4/06 17:30	10.05
11/4/06 18:00	10.05
11/4/06 18:30	10.05
11/4/06 19:00	10.05
11/4/06 19:30	10.05
11/4/06 20:00	10.05
11/4/06 20:30	10.05
11/4/06 21:00	9.76
11/4/06 21:30	10.05
11/4/06 22:00	9.76
11/4/06 22:30	10.05
11/4/06 23:00	10.05
11/4/06 23:30	9.76
11/5/06 0:00	9.76
11/5/06 0:30	10.05
11/5/06 1:00	10.05
11/5/06 1:30	10.05
11/5/06 2:00	10.05
11/5/06 2:30	10.05
11/5/06 3:00	10.05
11/5/06 3:30	9.76
11/5/06 4:00	9.76
11/5/06 4:30	9.76
11/5/06 5:00	10.05
11/5/06 5:30	10.05
11/5/06 6:00	10.05
11/5/06 6:30	10.05
11/5/06 7:00	10.05
11/5/06 7:30	10.05
11/5/06 8:00	10.05
11/5/06 8:30	9.76
11/5/06 9:00	10.05
11/5/06 9:30	9.76
11/5/06 10:00	9.76
11/5/06 10:30	9.76
11/5/06 11:00	9.76
11/5/06 11:30	9.76
11/5/06 12:00	9.76
11/5/06 12:30	9.76
11/5/06 13:00	10.05
11/5/06 13:30	10.05
11/5/06 14:00	10.05
11/5/06 14:30	10.05
11/5/06 15:00	10.05
11/5/06 15:30	10.05
11/5/06 16:00	10.33
11/5/06 16:30	10.33
11/5/06 17:00	10.33
11/5/06 17:30	10.33
11/5/06 18:00	10.33
11/5/06 18:30	10.33
11/5/06 19:00	10.33
11/5/06 19:30	10.33
11/5/06 20:00	10.05
11/5/06 20:30	10.05
11/5/06 21:00	10.05
11/5/06 21:30	10.05
11/5/06 22:00	9.76
11/5/06 22:30	10.05
11/5/06 23:00	10.05
11/5/06 23:30	9.76
11/6/06 0:00	9.76
11/6/06 0:30	10.05
11/6/06 1:00	10.05
11/6/06 1:30	10.33
11/6/06 2:00	10.33
11/6/06 2:30	10.33
11/6/06 3:00	10.33
11/6/06 3:30	10.05
11/6/06 4:00	10.05
11/6/06 4:30	10.05
11/6/06 5:00	10.05
11/6/06 5:30	10.05
11/6/06 6:00	10.05
11/6/06 6:30	10.05
11/6/06 7:00	10.05
11/6/06 7:30	10.05
11/6/06 8:00	10.05
11/6/06 8:30	10.05
11/6/06 9:00	10.05
11/6/06 9:30	9.76
11/6/06 10:00	9.76
11/6/06 10:30	9.76
11/6/06 11:00	9.76
11/6/06 11:30	9.76
11/6/06 12:00	9.76
11/6/06 12:30	10.05
11/6/06 13:00	10.05
11/6/06 13:30	9.18
11/6/06 14:00	15.25
11/6/06 14:30	17.62
11/6/06 15:00	17.91
11/6/06 15:30	18.21
11/6/06 16:00	18.81
11/6/06 16:30	19.11
11/6/06 17:00	18.51
11/6/06 17:30	17.91
11/6/06 18:00	14.96
11/6/06 18:30	11.48
11/6/06 19:00	9.76
11/6/06 19:30	17.62
11/6/06 20:00	19.11
11/6/06 20:30	19.71
11/6/06 21:00	20.01
11/6/06 21:30	20.01
11/6/06 22:00	20.01
11/6/06 22:30	20.31
11/6/06 23:00	20.31
11/6/06 23:30	20.31
11/7/06 0:00	20.31
11/7/06 0:30	20.31
11/7/06 1:00	20.31
11/7/06 1:30	20.01
11/7/06 2:00	20.01
11/7/06 2:30	20.01
11/7/06 3:00	20.01
11/7/06 3:30	19.71
11/7/06 4:00	19.71
11/7/06 4:30	19.71
11/7/06 5:00	19.71
11/7/06 5:30	19.71
11/7/06 6:00	19.71
11/7/06 6:30	19.71
11/7/06 7:00	19.71
11/7/06 7:30	19.71
11/7/06 8:00	19.71
11/7/06 8:30	19.71
11/7/06 9:00	19.71
11/7/06 9:30	20.01
11/7/06 10:00	20.01
11/7/06 10:30	20.31
11/7/06 11:00	21.23
11/7/06 11:30	21.85
11/7/06 12:00	22.16
11/7/06 12:30	23.11
