Date,YY,MM,DD,SHO_Tidbit,pred_via_HRI,pred_via_HRO,pred_via_DB,pred_via_44029_20m,pred_via_44013,pred_via_44098,pred_via_44005,pred_via_OISST,pred_via_SHI,pred_via_44029_2m,final_value
2016-07-17,2016,7,17,14.457458333333332,12.563312831465902,NA,NA,12.365100596363751,12.070299050048854,12.720526043394322,12.16227356643941,12.097753978491241,NA,12.822325595263013,14.457458333333332
2016-07-18,2016,7,18,14.877895833333334,11.84741460775776,NA,NA,12.460201528566651,12.225273588064807,12.718869694748019,12.183313861952488,12.2650640402574,NA,13.373005758722748,14.877895833333334
2016-07-19,2016,7,19,13.478666666666667,11.640757070549041,NA,NA,13.244050751289047,12.332927709969455,12.71138301140256,12.063958077803175,12.191008715559782,NA,13.160200083229883,13.478666666666667
2016-07-20,2016,7,20,15.752583333333334,13.052811767238975,NA,NA,13.929966824848435,12.342391772749265,12.70088896607874,11.973867424112651,12.147124194956323,NA,12.960262239554979,15.752583333333334
2016-07-21,2016,7,21,16.237854166666665,15.193864007197952,NA,NA,13.385065788946953,12.455530825781885,12.708666602706032,12.054202899659096,12.185523542842912,NA,13.082650622095509,16.237854166666665
2016-07-22,2016,7,22,14.137666666666666,13.217017118675242,NA,NA,13.605947650632498,12.46424199876093,12.712041133243908,12.125432210229864,12.25683549646497,NA,13.267775990238167,14.137666666666666
2016-07-23,2016,7,23,12.228416666666666,11.958109424330505,NA,NA,13.836032099629108,12.667720179001417,12.732704077510775,12.256954857228106,12.424145558231135,NA,12.96730933034512,12.228416666666666
2016-07-24,2016,7,24,13.9331875,13.573741648247417,NA,NA,13.869146165722025,12.700793092436978,12.720658561799947,12.29425342644415,12.514657447368869,NA,13.205596511558632,13.9331875
2016-07-25,2016,7,25,14.603333333333332,13.960115912463113,NA,NA,13.606283676373529,12.755263102551599,12.724246132138774,12.369024661361237,12.547571099393846,NA,13.108735611035739,14.603333333333332
2016-07-26,2016,7,26,13.9695,12.629959794444328,NA,NA,13.690355057782627,12.8771133512771,12.720389309121416,12.431015315144922,12.542085403532223,NA,13.23658141548599,13.9695
2016-07-27,2016,7,27,14.7605,14.02219852329992,NA,NA,13.678868060181703,12.98718490661022,12.731789210650845,12.615595939180704,12.695681225644336,NA,13.561902010555356,14.7605
2016-07-28,2016,7,28,16.546083333333332,13.903896453157811,NA,NA,14.075898003809979,12.746981916659813,12.72814524514541,12.587078561261844,12.681967509135035,NA,13.557364020032587,16.546083333333332
2016-07-29,2016,7,29,16.528041666666667,13.463974545524598,NA,NA,13.857402207260318,12.71313756757744,12.73216277089637,12.680629497643885,12.621626424091463,NA,13.46709727876946,16.528041666666667
2016-07-30,2016,7,30,18.4589375,15.068919505890403,NA,NA,14.413795888254164,12.791936394445163,12.737619549141083,12.684455054955027,12.62711159680833,NA,13.709036301702929,18.4589375
2016-07-31,2016,7,31,20.016916666666667,14.990100937200989,NA,NA,14.512045296938142,12.7822665386444,12.725428836448884,12.614204842872333,12.602426488575794,NA,13.610897047379991,20.016916666666667
2016-08-01,2016,8,1,19.791479166666665,14.090283928233394,NA,NA,14.80379635624016,13.315673489563366,13.854528354752347,13.093388863427212,13.24276762425663,NA,14.135664061632188,19.791479166666665
2016-08-02,2016,8,2,20.898145833333334,14.973705677714738,NA,NA,14.318032863382417,13.307877248211522,13.920667676400981,13.096451311134086,13.236206288646667,NA,14.0485646671722,20.898145833333334
2016-08-03,2016,8,3,20.503708333333332,15.198598186789315,NA,NA,15.517361343084058,13.303624744887628,14.000197831119536,13.09454509369078,13.26737349320469,NA,13.730744333401603,20.503708333333332
2016-08-04,2016,8,4,18.519625,14.785554466169945,NA,NA,14.779847540459503,13.280944799735963,13.88011561350688,13.093810731070505,13.26737349320469,NA,14.416854178716159,18.519625
2016-08-05,2016,8,5,15.656916666666667,13.902316817678365,NA,NA,14.43919886823434,13.177467643536186,13.693972812851687,13.090967029258763,13.201758259845352,NA,14.331932047381411,15.656916666666667
2016-08-06,2016,8,6,13.039375,12.859937013601447,NA,NA,13.924790845085234,13.125020314598817,13.415627863223655,13.093170116594585,13.145985499215875,NA,13.466757878306623,13.039375
2016-08-07,2016,8,7,12.399979166666666,12.251193940856721,NA,NA,13.147319803677137,13.244089926286385,13.594482910500016,13.092873245802092,13.164029719677366,NA,12.37537587767467,12.399979166666666
2016-08-08,2016,8,8,12.580354166666666,13.233241220571925,NA,NA,13.437862940427033,13.29841699535707,13.637711131163758,13.093123242803653,13.205039084088636,NA,12.845855352483438,12.580354166666666
2016-08-09,2016,8,9,13.317479166666669,13.689943175908146,NA,NA,13.436631351022696,13.259220156923789,13.653157164984602,13.092935745577474,13.178793115895552,NA,13.365792567110232,13.317479166666669
2016-08-10,2016,8,10,12.567916666666669,13.01358243963509,NA,NA,13.221078573476017,13.122185353773755,13.46258145877868,13.093466986787078,13.108256959047896,NA,12.55729445476684,12.567916666666669
2016-08-11,2016,8,11,12.328875,12.730698118783009,NA,NA,13.02071465216498,13.070060114953787,13.595616784612748,13.092170134550734,13.124660767387734,NA,12.367459705973427,12.328875
2016-08-12,2016,8,12,11.913270833333334,13.143373637422837,NA,NA,13.872343050488269,13.164710176089368,13.655855174932999,13.091310773242189,13.182073940138846,NA,12.874491495908394,11.913270833333334
2016-08-13,2016,8,13,12.7205625,13.800561570618427,NA,NA,14.00627280007603,13.247633677922302,13.730215529979372,13.092566867871163,13.144345399970856,NA,12.776000040129361,12.7205625
2016-08-14,2016,8,14,13.0071875,14.090652130212927,NA,NA,13.68987748210241,13.336935880309241,13.87576106459706,13.092326382470468,13.191916099992103,NA,13.568853029281328,13.0071875
2016-08-15,2016,8,15,13.947,14.848543304812633,NA,NA,13.788635277555828,13.30645974653655,14.091221872171992,13.090326416882807,13.229644640160085,NA,14.246057572141966,13.947
2016-08-16,2016,8,16,15.868354166666666,15.83648181620047,NA,NA,13.989254473761584,13.337613792966472,14.020960938346782,13.089909303858711,13.234565876525025,NA,14.534646894844947,15.868354166666666
2016-08-17,2016,8,17,14.2835,15.260166817796634,NA,NA,13.791720968827052,13.127855329855706,13.573844040063637,13.090967028958769,13.144345399970856,NA,13.36067700459369,14.2835
2016-08-18,2016,8,18,14.260875,14.970602261030045,NA,NA,14.040360955534553,13.192222488495716,13.509205826168937,13.092545127503122,13.090213051463035,NA,13.464263318599366,14.260875
2016-08-19,2016,8,19,14.791729166666666,14.930836447239756,NA,NA,14.406048959976575,13.201500600557367,13.748123701830224,13.089925606744163,13.068888006758261,NA,13.23879913170476,14.791729166666666
2016-08-20,2016,8,20,15.222270833333331,14.576652443063953,NA,NA,13.812098175335137,13.17121216812859,13.644968795737032,13.090107669187692,13.031159466590275,NA,13.599809469080661,15.222270833333331
2016-08-21,2016,8,21,15.623041666666666,14.244955059781464,NA,NA,13.772479063824417,13.09170919278516,13.64796643768091,13.091748266569944,12.999992262032247,NA,13.120262610622133,15.623041666666666
2016-08-22,2016,8,22,15.3026875,13.768659499105455,NA,NA,13.28953255182241,13.080884652168475,13.681982579134466,13.092289696056419,12.970465469595865,NA,12.962374527704448,15.3026875
2016-08-23,2016,8,23,13.43725,14.62159938470919,NA,NA,14.013937764677914,12.991498432558931,13.250879828411893,13.09706679053716,12.893367977138247,NA,12.562287421171995,13.43725
2016-08-24,2016,8,24,14.793604166666666,16.33823591374751,NA,NA,13.983967596336795,12.973348305569658,13.262871359316462,13.09595811291548,12.876964168798409,NA,12.963879716222122,14.793604166666666
2016-08-25,2016,8,25,14.047729166666668,15.004134941309557,NA,NA,14.334912355982194,13.004070950870982,13.19581260190827,13.097164613174762,12.9032101369915,NA,13.003144320039626,14.047729166666668
2016-08-26,2016,8,26,13.732958333333332,14.542199257835597,NA,NA,15.074676608336485,13.072379706756493,13.458132330624608,13.097701289579504,13.031159466590275,NA,13.03976697632104,13.732958333333332
2016-08-27,2016,8,27,13.540666666666668,14.260472143204922,NA,NA,14.989085623242142,13.240546186557427,13.720637312976287,13.095795072473685,13.137783751484271,NA,13.234981928528656,13.540666666666668
2016-08-28,2016,8,28,14.359208333333331,14.595325543454894,NA,NA,14.615152687551461,13.238419936596483,13.727705667993803,13.095351897579981,13.152547147702464,NA,13.690177336246531,14.359208333333331
2016-08-29,2016,8,29,13.961291666666666,14.149248845242536,NA,NA,14.374063463519269,13.11204716955113,13.424336961043297,13.09863877274795,13.09677438707299,NA,13.338006822338052,13.961291666666666
2016-08-30,2016,8,30,14.21975,14.089863125971059,NA,NA,14.193991657084737,13.14828574546818,13.352153857668862,13.09965438287621,13.014755658250436,NA,13.260797212637627,14.21975
2016-08-31,2016,8,31,14.050166666666668,15.067071179669451,NA,NA,14.470676054155676,13.055563057415604,13.472237220536414,13.10272430229362,12.983588453692413,NA,13.099980447805237,14.050166666666668
2016-09-01,2016,9,1,13.4494375,13.343195736757309,NA,NA,13.382872843334923,15.06989976564726,15.134108296428035,15.01225029217613,14.721588899918004,NA,14.519582177031113,13.4494375
2016-09-02,2016,9,2,14.831041666666668,13.86582002421284,NA,NA,13.675882340349853,14.837147227304838,15.070061006130665,14.989424510637981,14.60704011268967,NA,14.462533536295819,14.831041666666668
2016-09-03,2016,9,3,15.872270833333332,14.645487699139913,NA,NA,13.744293140105698,14.794618571676944,15.042435841881552,15.097914627350065,14.544856039448522,NA,14.593815135476458,15.872270833333332
2016-09-04,2016,9,4,17.116770833333334,14.79264503846737,NA,NA,13.842043469019199,14.769593040731962,15.028277195694557,15.33699904760816,14.518673370332895,NA,14.55349537706916,17.116770833333334
2016-09-05,2016,9,5,17.926375,17.691800685274963,NA,NA,13.66047117286358,14.61228950484436,15.04652717683171,15.36749361834405,14.45976220876171,NA,14.570758640732837,17.926375
2016-09-06,2016,9,6,18.546145833333338,19.825499484434268,NA,NA,15.535912776553626,14.086752540953762,15.11035192323779,15.31728588667843,14.332121774853526,NA,14.382203521124344,18.546145833333338
2016-09-07,2016,9,7,18.783958333333334,19.858162354885117,NA,NA,16.96263113018668,14.496248285513214,15.153837566756177,15.538281038504365,14.489217789547302,NA,14.357258726899982,18.783958333333334
2016-09-08,2016,9,8,18.717541666666666,18.846329420345356,NA,NA,16.774568061407376,14.854277691575911,15.19258765155789,15.60242793838302,14.567765796894191,NA,14.400829431844892,18.717541666666666
2016-09-09,2016,9,9,18.488625,18.954654847922647,NA,NA,17.285290853506172,15.131793499496592,15.144645114194596,15.57355724022402,14.73795345826782,NA,14.46424528471819,18.488625
2016-09-10,2016,9,10,18.690291666666667,18.613172707666706,NA,NA,16.21197357075719,15.285968919562013,15.145332816186986,15.565257079627166,14.872139715515926,NA,14.646247195830533,18.690291666666667
2016-09-11,2016,9,11,17.903625,16.978854129638716,NA,NA,15.075346222455732,14.946782919769369,15.063249278651782,15.416212721502287,14.701952054142298,NA,14.642132020895943,17.903625
2016-09-12,2016,9,12,18.514458333333337,16.630027892597873,NA,NA,15.5229945487343,14.960859778099369,15.021591793038052,14.717590116302468,14.649586715911042,NA,14.465994428592273,18.514458333333337
2016-09-13,2016,9,13,17.6041875,15.37049693374536,NA,NA,15.021585308551302,14.896508406351598,14.997840311604406,14.437549609448114,14.639767980901155,NA,14.481517806318628,17.6041875
2016-09-14,2016,9,14,16.090625,13.932688025439367,NA,NA,14.067089805769566,14.876845485950204,14.965183662298429,14.287012571445075,14.564492885224226,NA,14.464245934978033,16.090625
2016-09-15,2016,9,15,17.5535,15.128729267586413,NA,NA,14.94265350825184,14.725798300935931,14.908566599775146,14.200400907753039,14.371395466404934,NA,14.250005871143554,17.5535
2016-09-16,2016,9,16,17.247729166666666,15.561939176685769,NA,NA,14.358541399554943,14.626589921597109,14.888301479946044,14.270411993772464,14.315757216503714,NA,14.35721813525581,17.247729166666666
2016-09-17,2016,9,17,15.925166666666666,13.95382066393792,NA,NA,14.096176065215039,14.63910275490677,14.86636495366541,14.320574704673682,14.309211393163789,NA,14.28026983497875,15.925166666666666
2016-09-18,2016,9,18,14.596145833333331,13.519197016207467,NA,NA,14.214585545650838,14.730937336611394,14.879944738579855,14.329235815762965,14.38776002475475,NA,14.393428284511932,14.596145833333331
2016-09-19,2016,9,19,14.8238125,13.253102029448536,NA,NA,14.297013056977658,14.842882148796058,14.91337173990793,14.364827817726157,14.508854635323006,NA,14.425813175531788,14.8238125
2016-09-20,2016,9,20,14.041229166666668,13.218750016737161,NA,NA,13.695319318261067,14.921087215140075,14.944555184318208,14.477164600183508,14.564492885224226,NA,14.462833526511055,14.041229166666668
2016-09-21,2016,9,21,13.9658125,13.292649990635226,NA,NA,13.523737923251481,15.010166213982707,14.944918534499696,14.495557265738212,14.669223561686746,NA,14.434321759464805,13.9658125
2016-09-22,2016,9,22,14.0001875,13.59036131405316,NA,NA,13.49479449614369,15.058131940699177,14.968735303379972,14.615911551600547,14.724861811587967,NA,14.29401196362888,14.0001875
2016-09-23,2016,9,23,13.975583333333333,14.02188208089199,NA,NA,13.521128656216737,14.859417023268112,14.951603953095454,14.511120391191076,14.643040892571115,NA,14.297473362907587,13.975583333333333
2016-09-24,2016,9,24,15.9798125,15.175658046041931,NA,NA,14.365637368990864,14.441430424891246,14.864066867422515,14.296350405879375,14.35175862062923,NA,13.93783771078229,15.9798125
2016-09-25,2016,9,25,15.5383125,15.517635912830857,NA,NA,14.989829409639684,14.1993675227114,14.802070127183441,14.182221428466208,14.152115378470013,NA,13.84300739704643,15.5383125
2016-09-26,2016,9,26,15.618041666666668,17.363335956570257,NA,NA,16.16503474159993,14.15877554840435,14.801323013912576,14.165620888144895,14.04083887866757,NA,13.834981195704264,15.618041666666668
2016-09-27,2016,9,27,15.491708333333332,16.46873316695948,NA,NA,16.65550331921624,13.98486267338836,14.778410044273283,14.150057837394629,13.932835290535088,NA,13.862223346936776,15.491708333333332
2016-09-28,2016,9,28,15.629541666666666,17.312955452625836,NA,NA,16.65940985727673,13.927512368970095,14.793273770891997,14.07431770472031,13.870651841538017,NA,13.857687938822542,15.629541666666666
2016-09-29,2016,9,29,15.538479166666669,18.051753228944936,NA,NA,16.741255731764543,13.708240720915043,14.805615957049788,13.922837387079863,13.749556606725685,NA,13.75848063790466,15.538479166666669
2016-09-30,2016,9,30,15.383395833333331,17.947044769034207,NA,NA,16.549805916834046,13.476977738825287,14.786167285573466,13.9228374169609,13.625189084487467,NA,13.696350414871434,15.383395833333331
2016-10-01,2016,10,1,15.521125,15.819042458528628,NA,NA,15.446455897135582,14.488022838489755,15.204332811072312,14.85087073679121,14.275783420864666,NA,14.314356959703831,15.521125
2016-10-02,2016,10,2,15.444604166666666,15.814770439791186,NA,NA,15.449740235666024,14.511863647962883,15.032340003245476,15.039370735567239,14.337885442893276,NA,14.257366539815518,15.444604166666666
2016-10-03,2016,10,3,15.538041666666668,15.883332838872395,NA,NA,15.263169036616558,14.714669194741685,15.039219710965847,14.946524818246452,14.392224527089688,NA,14.274134267304586,15.538041666666668
2016-10-04,2016,10,4,15.747458333333332,15.83994733710446,NA,NA,15.290953934777253,14.606272845571747,14.952865039858139,14.672023974194133,14.23696947201816,NA,14.330007358802678,15.747458333333332
2016-10-05,2016,10,5,15.857625,15.777442800659129,NA,NA,15.01244505642997,14.455917430277509,15.4502827147296,14.433854003104196,14.12052836579314,NA,14.14004610570155,15.857625
2016-10-06,2016,10,6,15.8220625,15.816853924339366,NA,NA,14.819928295930142,14.610789497844644,15.499282309840474,14.740649122233464,14.252494607368064,NA,13.954678339255754,15.8220625
2016-10-07,2016,10,7,15.786666666666669,15.694681191757988,NA,NA,15.148658561608526,14.853581145018337,15.580997259831708,15.370386430212585,14.469852424782694,NA,14.35013197837359,15.786666666666669
2016-10-08,2016,10,8,15.7489375,15.574346827895592,NA,NA,15.320478364017315,14.791740824511926,14.817531932043151,15.175217085214443,14.508665633314706,NA,14.638657685924526,15.7489375
2016-10-09,2016,10,9,15.731520833333333,15.695696671621807,NA,NA,15.303487645651334,14.439890980213475,14.777131914173932,14.946525050764908,14.12052836579314,NA,14.355758422787796,15.731520833333333
2016-10-10,2016,10,10,15.4105625,15.628885099892008,NA,NA,14.960787041441277,13.903447088049353,13.964081438167831,13.969624300241026,13.918696424042906,NA,13.83514693568086,15.4105625
2016-10-11,2016,10,11,15.1569375,15.465322808723302,NA,NA,14.990465085988099,13.990863365323976,13.592064589564117,13.9199545216925,13.872119537364195,NA,13.907719305021914,15.1569375
2016-10-12,2016,10,12,15.223083333333332,15.34856013265778,NA,NA,14.791351521681072,13.900387593419474,13.472547716188043,13.91310937214185,13.802254577503387,NA,13.805003691954735,15.223083333333332
2016-10-13,2016,10,13,15.202770833333334,15.307520739540738,NA,NA,14.871726944650375,13.976876664130915,13.735513916974782,14.04228647244963,13.670287595613964,NA,13.888746362219589,15.202770833333334
2016-10-14,2016,10,14,15.021541666666668,15.21161041723051,NA,NA,14.884098385834212,13.89645393448882,13.947248062606343,13.839921136617011,13.515032540542435,NA,13.869760304902805,15.021541666666668
2016-10-15,2016,10,15,14.947354166666669,15.176926527399077,NA,NA,14.776305876002095,13.75309139931739,13.985553187558352,13.678976192702734,13.328726474456609,NA,13.73355126331633,14.947354166666669
2016-10-16,2016,10,16,14.870541666666666,15.07084389817716,NA,NA,14.740567599423802,13.759647663742381,13.950614776247107,13.448879892108867,13.406354372149622,NA,13.68555312885924,14.870541666666666
2016-10-17,2016,10,17,14.891520833333333,15.029296765128203,NA,NA,14.760163287217093,14.122464250481169,14.144198113598351,13.473451841763563,13.685813471278367,NA,13.799435283238406,14.891520833333333
2016-10-18,2016,10,18,14.906375,14.9161583016801,NA,NA,14.605236841360144,14.155060053156589,13.967704159153582,13.574546525665319,13.786729442153483,NA,13.985891395527002,14.906375
2016-10-19,2016,10,19,14.925291666666666,14.679533985137066,NA,NA,14.71337985372318,14.2555884652092,13.73629574965942,13.715307307871845,13.802254577503387,NA,13.86864617130009,14.925291666666666
2016-10-20,2016,10,20,15.167020833333334,14.85783824260464,NA,NA,14.871757234992552,14.141656192502333,13.515362958275166,13.671429176507313,13.833305588517689,NA,13.889856789162767,15.167020833333334
2016-10-21,2016,10,21,15.263479166666666,15.00958244915133,NA,NA,14.809908683456834,14.044478421911272,13.640956037226536,13.70091536495596,13.965272570407112,NA,13.865291150198768,15.263479166666666
2016-10-22,2016,10,22,14.897291666666666,14.562788817345057,NA,NA,14.807251787728651,14.330037955937678,13.900627033483763,13.723380968679638,13.716864482292667,NA,13.931167721500254,14.897291666666666
2016-10-23,2016,10,23,13.9189375,13.455390517578351,NA,NA,14.359015304178733,13.568643246558981,13.296358804107573,13.101716904912744,13.15018334620298,NA,13.356400526512038,13.9189375
2016-10-24,2016,10,24,13.506979166666667,13.341376640454543,NA,NA,14.041518428256635,13.337427544977386,13.075280820295633,12.807909917903668,12.839672495745424,NA,13.077508744808759,13.506979166666667
2016-10-25,2016,10,25,12.783854166666666,13.056079323542315,NA,NA,13.338737054213965,13.07270231641559,12.79248074337168,12.564825446436531,12.684417440673897,NA,12.634836022814499,12.783854166666666
2016-10-26,2016,10,26,12.631541666666667,12.93476449636313,NA,NA,13.323239216998182,12.804626092531652,12.607383971126636,12.334729252413615,12.296279432837837,NA,12.506613596974857,12.631541666666667
2016-10-27,2016,10,27,12.783333333333331,13.075951213980817,NA,NA,13.2065435101616,12.868294488945937,12.470028626295608,12.352982338664086,12.404958341545154,NA,12.397357088935184,12.783333333333331
2016-10-28,2016,10,28,12.2303125,13.28286399037043,NA,NA,13.163053069581615,12.718084269080098,12.430563939369094,12.484089826562048,12.490348436755866,NA,12.357222262017702,12.2303125
2016-10-29,2016,10,29,12.062770833333332,13.311735133395176,NA,NA,12.378784184292538,12.405862828429605,11.969505528620497,12.390892980763008,12.241940348641425,NA,11.741777655758977,12.062770833333332
2016-10-30,2016,10,30,12.150166666666667,13.183066831340069,NA,NA,11.985544144158505,12.406882718949658,11.95137478156369,12.568862238087348,12.02458253122679,NA,11.38378072909161,12.150166666666667
2016-10-31,2016,10,31,12.0794375,12.988584929145468,NA,NA,11.838826381031794,12.479583744357715,11.928299032375307,12.508310557090429,11.86156453832306,NA,11.273347992076618,12.0794375
2016-11-01,2016,11,1,11.937104166666668,11.950693200569368,NA,NA,11.446905335819082,12.430332200432442,11.902602811597351,11.800981727268088,11.824654968705,NA,11.764833831439471,11.937104166666668
2016-11-02,2016,11,2,11.977541666666667,11.987751976794772,NA,NA,11.907744097318723,12.374155140103223,12.025870490996358,11.866620201651509,11.795301541167,NA,12.106363157857228,11.977541666666667
2016-11-03,2016,11,3,11.991,12.02511110469781,NA,NA,11.663079421599981,12.460293256130806,11.880746385037643,11.871178743976877,11.84422454248276,NA,12.001200560064639,11.991
2016-11-04,2016,11,4,11.958833333333333,12.065566165278035,NA,NA,11.733766827582894,12.010877816140969,11.709442660373833,11.857868431234973,11.638748683459479,NA,11.937580409793227,11.958833333333333
2016-11-05,2016,11,5,11.791541666666667,12.026289407433158,NA,NA,11.758373986790353,11.962191244444078,11.135206805501483,11.648918914888226,11.374565036231562,NA,11.738918161684978,11.791541666666667
2016-11-06,2016,11,6,11.801208333333332,12.025781119978697,NA,NA,11.841311599222367,11.943465566655982,11.131728578961273,11.640531885024561,11.619179109681722,NA,11.725927196236826,11.801208333333332
2016-11-07,2016,11,7,11.7900625,11.94401615173574,NA,NA,11.45686476647176,11.82069003142069,10.863024274267104,11.429029557197355,11.315858181155562,NA,11.362273430767198,11.7900625
2016-11-08,2016,11,8,11.76125,11.705028632237255,NA,NA,11.602678089976045,11.792979324846705,10.871466916077086,11.408741336979379,11.032105893278523,NA,11.564897967730456,11.76125
2016-11-09,2016,11,9,11.650479166666669,11.69273731742933,NA,NA,11.62908072210503,11.79365997357333,10.88764154276857,11.40149780498147,11.149520536559164,NA,11.570097103829312,11.650479166666669
2016-11-10,2016,11,10,11.497208333333331,11.757590175823784,NA,NA,11.531557293977594,11.610149028742807,10.879649698913036,11.153347606487781,11.081027961465647,NA,11.422029347986204,11.497208333333331
2016-11-11,2016,11,11,11.267041666666668,11.418470027796065,NA,NA,11.295628736207572,11.42663750866047,10.785201010156529,11.107947693660973,10.93425989064701,NA,11.189482006938434,11.267041666666668
2016-11-12,2016,11,12,11.059479166666666,11.01659948311735,NA,NA,11.070882921794192,11.288067814810038,10.719753238855592,10.847945852763907,10.787491819828364,NA,10.973772353692462,11.059479166666666
2016-11-13,2016,11,13,10.925875,11.364060166193307,NA,NA,11.105551988111213,11.291812955760642,10.568937561011722,10.923811364402704,10.846198674904368,NA,11.01016069556196,10.925875
2016-11-14,2016,11,14,10.919354166666666,11.535145102570556,NA,NA,11.076856445259615,11.344244749302922,10.539634618936732,11.007301463284234,10.81684524736637,NA,11.001066888212488,10.919354166666666
2016-11-15,2016,11,15,10.963520833333334,11.560790515045742,NA,NA,10.9377617344593,11.347989539709456,10.598135548147663,11.0869797315153,10.944044677535887,NA,10.903586349062495,10.963520833333334
2016-11-16,2016,11,16,11.1061875,11.614206905714775,NA,NA,10.67625676099386,11.325518891748636,10.819347944818826,10.99700810041507,10.92447510375813,NA,10.685159989002283,11.1061875
2016-11-17,2016,11,17,11.058958333333331,11.448135531956549,NA,NA,10.728325475718027,11.261852061851851,11.10390558893805,11.057624578472604,10.699430604085729,NA,10.786591245970422,11.058958333333331
2016-11-18,2016,11,18,10.941729166666669,11.359139019475094,NA,NA,10.638664980729677,11.160244921329356,11.263256901379348,11.070205359785843,10.58201596080509,NA,10.587635632000445,10.941729166666669
2016-11-19,2016,11,19,10.991520833333334,11.36583917228393,NA,NA,10.927877026223088,11.104556690213323,11.16444953527099,11.007301463284234,10.58201596080509,NA,10.841193345272236,10.991520833333334
2016-11-20,2016,11,20,10.814916666666669,11.269749739415191,NA,NA,10.802627311732019,11.055870037621647,11.118133500995246,10.940204177658105,10.640722815881091,NA,10.728081958967818,10.814916666666669
2016-11-21,2016,11,21,10.0365625,10.90248894959038,NA,NA,10.485710329136815,10.700082716923006,10.799428949351208,10.61729891329491,10.09278781390477,NA,10.402922299656664,10.0365625
2016-11-22,2016,11,22,9.5810625,10.722277943007995,NA,NA,10.16992699234581,10.433364114617333,10.463651961600457,10.383188146323814,9.691620882747095,NA,10.094493804729808,9.5810625
2016-11-23,2016,11,23,9.605875,10.227852873666583,NA,NA,9.995151260216817,10.239431881046283,10.307145118933711,10.369878085196529,9.720974310285097,NA,9.940847719839201,9.605875
2016-11-24,2016,11,24,9.789291666666667,9.797518231537932,NA,NA,10.019749879719535,10.288118425778244,10.196167404887591,10.256651435831605,9.926450169308374,NA,9.949967115005535,9.789291666666667
2016-11-25,2016,11,25,9.758229166666666,9.735045082589375,NA,NA,10.040349782477891,10.430433044859852,10.204704152121906,10.313173540149801,10.043864812589012,NA,9.973409193034648,9.758229166666666
2016-11-26,2016,11,26,9.736625,9.561580436766231,NA,NA,9.774167185741279,10.385491686020046,10.196712303647228,10.32794220116352,9.916665382419493,NA,9.645052166449101,9.736625
2016-11-27,2016,11,27,9.499916666666667,9.430557793390754,NA,NA,9.134793087100988,10.15703884305114,10.218932118454072,10.277619448300202,9.603559667004456,NA,8.947069753407948,9.499916666666667
2016-11-28,2016,11,28,9.383625,9.695860740645307,NA,NA,9.157809726300682,9.921421472494607,10.085190504966025,10.09000242329572,9.535067091910935,NA,9.072404429549811,9.383625
2016-11-29,2016,11,29,9.411395833333334,9.959107434106803,NA,NA,9.641116450970484,9.917350559253801,10.159175023501279,9.996649393642839,9.466575449946061,NA,9.611211569592715,9.411395833333334
2016-11-30,2016,11,30,9.525041666666668,9.973362586806978,NA,NA,9.70538413391532,10.038659993346855,10.20470447777173,10.114069874974017,9.603559667004456,NA,9.646410293779123,9.525041666666668
2016-12-01,2016,12,1,9.61175,9.87586213816508,NA,NA,9.49220489864294,8.713262419611507,9.730719581809023,9.428826159820293,9.606489179558103,NA,9.475951779227357,9.61175
2016-12-02,2016,12,2,9.421270833333333,9.783461117505361,NA,NA,9.23976047652744,8.588669984360713,9.544270767843235,9.424176832599109,9.438883702094046,NA,9.14551326821049,9.421270833333333
2016-12-03,2016,12,3,9.2245625,9.640472216579674,NA,NA,9.130596257113057,8.452750851027055,9.367053961132168,9.154522492844972,9.293625124340696,NA,9.049076001838262,9.2245625
2016-12-04,2016,12,4,9.025708333333334,9.206249930818462,NA,NA,8.957501802215763,8.254535235025545,9.214238507255974,8.968553967663972,8.947239121142767,NA,8.927796082362345,9.025708333333334
2016-12-05,2016,12,5,8.890416666666667,9.276401545100335,NA,NA,8.831599392422657,8.217723773773434,9.19985807422387,8.884868320462463,8.835502491369938,NA,8.560928913098198,8.890416666666667
2016-12-06,2016,12,6,8.820520833333333,9.323678639609765,NA,NA,8.608662120927887,8.195070703813798,9.213031154557626,8.926710948796318,9.003107968833998,NA,8.206071941055,8.820520833333333
2016-12-07,2016,12,7,8.832520833333334,9.249637430872664,NA,NA,8.443021229079633,8.240376979652277,9.137708156751795,8.703548633777492,8.824328508709765,NA,8.233703989603173,8.832520833333334
2016-12-08,2016,12,8,8.594145833333332,9.025893140305008,NA,NA,8.294245524502202,8.163922730920305,9.023766641386322,8.810480914853308,8.556159318523415,NA,7.9033306838240405,8.594145833333332
2016-12-09,2016,12,9,8.292166666666667,8.854750984274782,NA,NA,8.385710995226706,7.994023502658447,8.96161731661979,8.610564439251457,8.544985335863242,NA,7.95018215521027,8.292166666666667
2016-12-10,2016,12,10,7.608833333333333,8.360808107457114,NA,NA,7.99962889807204,7.826956234687441,8.74927272840337,8.34091044986193,8.26564216301672,NA,7.728967494943359,7.608833333333333
2016-12-11,2016,12,11,7.489645833333333,NA,NA,NA,8.165632308321376,7.68820514446091,8.60332033704979,8.182836996475167,8.24329419769637,NA,8.178302234593959,7.489645833333333
